YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2019,2019,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.2,18.2,,,15.7,21.0,1325.0,,,Some college or technical school,,,,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,VALUE,28,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.7,20.7,,,19.6,21.8,9604.0,Total,,,,,,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,VALUE,26,Total,Total,OVR,OVERALL
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.0,22.0,,,20.7,23.3,7021.0,Total,,,,,,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Total,Total,OVR,OVERALL
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.3,20.3,,,18.4,22.4,3305.0,Total,,,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Total,Total,OVR,OVERALL
2019,2019,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,36.1,36.1,,,34.9,37.3,23010.0,,,Less than high school,,,,,FV,FV1,Q019,VALUE,59,Education,Less than high school,EDU,EDUHS
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.8,25.8,,,21.3,30.8,543.0,,18 - 24,,,,,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,VALUE,39,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,10.8,10.8,,,4.8,22.4,113.0,,,,,,2 or more races,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2019,2019,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.6,19.6,,,18.4,20.8,7943.0,,,,,,Non-Hispanic White,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,VALUE,26,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,16.3,16.3,,,14.6,18.2,2221.0,,65 or older,,,,,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q019,VALUE,30,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.0,20.0,,,18.7,21.4,4673.0,,,,Female,,,"(42.46940091300047, -93.81649055599968)",FV,FV1,Q019,VALUE,19,Gender,Female,GEN,FEMALE
2019,2019,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.9,21.9,,,11.8,36.9,73.0,,,,,,Other,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,VALUE,18,Race/Ethnicity,Other,RACE,RACEOTH
2019,2019,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.4,19.4,,,16.8,22.3,2797.0,,,Some college or technical school,,,,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,VALUE,48,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.4,14.4,,,13.3,15.7,4492.0,,,,,,Non-Hispanic White,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,VALUE,41,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.8,25.8,,,20.4,32.2,540.0,,,,,"$25,000 - $34,999",,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.6,25.6,,,20.7,31.1,679.0,,,,,Data not reported,,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q019,VALUE,35,Income,Data not reported,INC,INCNR
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.4,26.4,,,20.8,32.9,414.0,,,,,"$15,000 - $24,999",,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.5,18.5,,,15.4,22.0,1139.0,,65 or older,,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.5,15.5,,,14.1,17.1,4626.0,,,,,,Non-Hispanic White,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q019,VALUE,33,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.4,24.4,,,22.3,26.8,3670.0,,,High school graduate,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,VALUE,24,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.4,23.4,,,20.4,26.7,1472.0,,,,,Data not reported,,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,VALUE,26,Income,Data not reported,INC,INCNR
2019,2019,SC,South Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.3,19.3,,,15.8,23.5,557.0,,25 - 34,,,,,"(33.998821303000454, -81.04537120699968)",FV,FV1,Q019,VALUE,45,Age (years),25 - 34,AGEYR,AGEYR2534
2019,2019,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.3,23.3,,,18.7,28.6,391.0,,18 - 24,,,,,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,VALUE,29,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.1,22.1,,,19.6,24.9,2502.0,,65 or older,,,,,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q019,VALUE,21,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.4,14.4,,,9.7,20.9,234.0,,,,,"$50,000 - $74,999",,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q019,VALUE,11,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.6,27.6,,,24.6,30.8,1129.0,,,High school graduate,,,,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q019,VALUE,17,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,,,13.9,31.3,97.0,,,,,,American Indian/Alaska Native,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q019,VALUE,37,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.7,20.7,,,16.8,25.2,1052.0,,,,,"$35,000 - $49,999",,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,VALUE,48,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.5,22.5,,,19.4,25.9,1607.0,,45 - 54,,,,,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,VALUE,39,Age (years),45 - 54,AGEYR,AGEYR4554
2019,2019,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,31.0,31.0,,,24.7,38.0,261.0,,,,,,Hispanic,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,VALUE,42,Race/Ethnicity,Hispanic,RACE,RACEHIS
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.6,18.6,,,14.7,23.4,662.0,,,,,"$35,000 - $49,999",,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.2,14.2,,,7.3,25.8,114.0,,,,,,2 or more races,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,VALUE,2,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.2,20.2,,,19.0,21.5,11666.0,Total,,,,,,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q019,VALUE,39,Total,Total,OVR,OVERALL
2019,2019,KS,Kansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,29.2,29.2,,,25.0,33.8,633.0,,18 - 24,,,,,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q019,VALUE,20,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.1,27.1,,,24.6,29.7,1789.0,,,High school graduate,,,,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.9,26.9,,,19.3,36.3,207.0,,18 - 24,,,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.6,19.6,,,17.2,22.2,1259.0,,45 - 54,,,,,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,VALUE,8,Age (years),45 - 54,AGEYR,AGEYR4554
2019,2019,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.4,25.4,,,15.5,38.7,144.0,,,,,,American Indian/Alaska Native,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.2,23.2,,,20.3,26.4,1124.0,,,,,,2 or more races,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.5,15.5,,,14.3,16.9,4403.0,,,College graduate,,,,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,VALUE,49,Education,College graduate,EDU,EDUCOGRAD
2019,2019,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.8,17.8,,,14.3,21.9,782.0,,65 or older,,,,,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,VALUE,32,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.0,17.0,,,15.2,18.9,4017.0,,,,Female,,,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q019,VALUE,21,Gender,Female,GEN,FEMALE
2019,2019,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.7,18.7,,,16.3,21.3,1334.0,,,High school graduate,,,,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q019,VALUE,25,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,ID,Idaho,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q019,VALUE,16,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.6,22.6,,,15.9,31.1,175.0,,,Less than high school,,,,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,VALUE,50,Education,Less than high school,EDU,EDUHS
2019,2019,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,44.0,44.0,,,37.5,50.7,303.0,,,,,,Hispanic,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,VALUE,40,Race/Ethnicity,Hispanic,RACE,RACEHIS
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2019,2019,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.6,23.6,,,22.4,24.9,6763.0,,,,Male,,,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,VALUE,27,Gender,Male,GEN,MALE
2019,2019,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,16.8,16.8,,,14.9,18.8,3448.0,,55 - 64,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,VALUE,24,Age (years),55 - 64,AGEYR,AGEYR5564
2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.2,20.2,,,16.5,24.6,978.0,,45 - 54,,,,,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,4,Age (years),45 - 54,AGEYR,AGEYR4554
2019,2019,SD,South Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.3,18.3,,,14.2,23.2,1160.0,,,,,Data not reported,,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q019,VALUE,46,Income,Data not reported,INC,INCNR
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.7,19.7,,,15.2,25.1,422.0,,18 - 24,,,,,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.8,25.8,,,21.6,30.5,729.0,,,,,"$25,000 - $34,999",,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,VALUE,49,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.2,24.2,,,22.0,26.5,2311.0,,65 or older,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.3,18.3,,,17.5,19.2,11871.0,,,,,,Non-Hispanic White,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,VALUE,27,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.9,17.9,,,12.9,24.4,325.0,,,,,"$50,000 - $74,999",,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,VALUE,32,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.5,18.5,,,16.7,20.6,7737.0,,,,Female,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Gender,Female,GEN,FEMALE
2019,2019,KS,Kansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.2,17.2,,,15.7,18.7,3407.0,,65 or older,,,,,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q019,VALUE,20,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.3,27.3,,,23.0,32.2,866.0,,,,,Data not reported,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,VALUE,5,Income,Data not reported,INC,INCNR
2019,2019,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.0,20.0,,,17.8,22.4,1811.0,,65 or older,,,,,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q019,VALUE,40,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.3,32.3,,,25.9,39.3,271.0,,18 - 24,,,,,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q019,VALUE,22,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.5,14.5,,,7.6,25.8,88.0,,,,,,2 or more races,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,VALUE,47,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2019,2019,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.3,26.3,,,23.1,29.8,1106.0,,25 - 34,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,VALUE,24,Age (years),25 - 34,AGEYR,AGEYR2534
2019,2019,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,16.7,16.7,,,14.4,19.4,1332.0,,,College graduate,,,,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,VALUE,28,Education,College graduate,EDU,EDUCOGRAD
2019,2019,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,VALUE,47,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.5,15.5,,,13.1,18.3,1122.0,,55 - 64,,,,,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q019,VALUE,33,Age (years),55 - 64,AGEYR,AGEYR5564
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.3,22.3,,,20.9,23.8,6105.0,Total,,,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Total,Total,OVR,OVERALL
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,16.8,16.8,,,14.3,19.6,1847.0,,,,Female,,,"(39.008830667000495, -75.57774116799965)",FV,FV1,Q019,VALUE,10,Gender,Female,GEN,FEMALE
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.3,24.3,,,20.6,28.4,635.0,,25 - 34,,,,,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q019,VALUE,17,Age (years),25 - 34,AGEYR,AGEYR2534
2019,2019,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.5,23.5,,,20.5,26.9,1476.0,,,High school graduate,,,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,VALUE,5,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.3,12.3,,,10.0,14.9,1026.0,,45 - 54,,,,,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q019,VALUE,25,Age (years),45 - 54,AGEYR,AGEYR4554
2019,2019,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.8,26.8,,,22.9,31.1,808.0,,,,,Data not reported,,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,VALUE,28,Income,Data not reported,INC,INCNR
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.5,23.5,,,19.0,28.7,594.0,,,,,"$25,000 - $34,999",,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.2,18.2,,,14.8,22.2,1735.0,,,,,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,,,18.0,25.1,726.0,,,,,,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q019,VALUE,37,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
