YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.0,37.0,,,31.9,42.5,462.0,,,,,Data not reported,,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q046,VALUE,17,Income,Data not reported,INC,INCNR
2019,2019,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,38.0,38.0,,,34.3,41.9,1484.0,,,,,"$50,000 - $74,999",,"(42.82700103200045, -75.54397042699964)",PA,PA1,Q046,VALUE,36,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.7,36.7,,,31.9,41.7,557.0,,35 - 44,,,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q046,VALUE,22,Age (years),35 - 44,AGEYR,AGEYR3544
2019,2019,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.8,30.8,,,28.1,33.6,1817.0,,65 or older,,,,,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q046,VALUE,47,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.6,35.6,,,20.6,54.0,50.0,,,,,,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q046,VALUE,51,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,OR,Oregon,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.4,28.4,,,23.8,33.6,435.0,,,,,"$25,000 - $34,999",,"(44.56744942400047, -120.15503132599969)",PA,PA1,Q046,VALUE,41,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.4,35.4,,,33.1,37.8,2299.0,,65 or older,,,,,"(43.65595011300047, -71.50036091999965)",PA,PA1,Q046,VALUE,33,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.0,29.0,,,25.6,32.6,1158.0,,,,,"$15,000 - $24,999",,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q046,VALUE,20,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.4,29.4,,,26.1,32.9,1045.0,,,,,"$15,000 - $24,999",,"(42.46940091300047, -93.81649055599968)",PA,PA1,Q046,VALUE,19,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.5,33.5,,,31.9,35.2,6587.0,,,,Female,,,"(42.82700103200045, -75.54397042699964)",PA,PA1,Q046,VALUE,36,Gender,Female,GEN,FEMALE
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(32.83968109300048, -83.62758034599966)",PA,PA1,Q046,VALUE,13,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.7,31.7,,,28.0,35.7,1546.0,,,,,"$15,000 - $24,999",,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q046,VALUE,24,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.4,36.4,,,33.4,39.5,1838.0,,,High school graduate,,,,"(41.56266102000046, -72.64984095199964)",PA,PA1,Q046,VALUE,9,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.2,31.2,,,29.2,33.3,5050.0,Total,,,,,,"(43.682630005000476, -114.3637300419997)",PA,PA1,Q046,VALUE,16,Total,Total,OVR,OVERALL
2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.7,37.7,,,35.8,39.5,8004.0,Total,,,,,,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q046,VALUE,4,Total,Total,OVR,OVERALL
2019,2019,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.1,32.1,,,27.1,37.6,739.0,,,High school graduate,,,,"(64.84507995700051, -147.72205903599973)",PA,PA1,Q046,VALUE,2,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,38.9,38.9,,,36.3,41.6,1877.0,,,Some college or technical school,,,,"(47.06652897200047, -109.42442064499971)",PA,PA1,Q046,VALUE,30,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,45.2,45.2,,,43.2,47.3,3129.0,,,,,"$75,000 or greater",,"(38.843840757000464, -106.13361092099967)",PA,PA1,Q046,VALUE,8,Income,"$75,000 or greater",INC,INC75PLUS
2019,2019,OR,Oregon,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.6,35.6,,,33.9,37.3,4514.0,,,,,,Non-Hispanic White,"(44.56744942400047, -120.15503132599969)",PA,PA1,Q046,VALUE,41,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,41.6,41.6,,,36.5,46.9,1341.0,,,,,"$50,000 - $74,999",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q046,VALUE,48,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.4,24.4,,,19.0,30.8,715.0,,,,,"$15,000 - $24,999",,"(43.682630005000476, -114.3637300419997)",PA,PA1,Q046,VALUE,16,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.4,26.4,,,22.8,30.3,850.0,,45 - 54,,,,,"(39.008830667, -75.577741168)",PA,PA1,Q046,VALUE,10,Age (years),45 - 54,AGEYR,AGEYR4554
2019,2019,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.5,32.5,,,30.9,34.2,4905.0,,,,,,Non-Hispanic White,"(40.79373015200048, -77.86070029399963)",PA,PA1,Q046,VALUE,42,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,16.8,16.8,,,9.9,27.2,126.0,,,,,,Other,"(47.522278629, -120.47001079)",PA,PA1,Q046,VALUE,53,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.7,33.7,,,28.3,39.6,542.0,,,,,,Non-Hispanic Black,"(39.008830667, -75.577741168)",PA,PA1,Q046,VALUE,10,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.4,37.4,,,35.4,39.5,5667.0,,,,,,Non-Hispanic White,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q046,VALUE,4,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.5,30.5,,,21.4,41.5,142.0,,,,,,Hispanic,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q046,VALUE,29,Race/Ethnicity,Hispanic,RACE,RACEHIS
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.7,32.7,,,28.3,37.5,638.0,,,,,Data not reported,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q046,VALUE,22,Income,Data not reported,INC,INCNR
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.6,37.6,,,34.4,40.9,1112.0,,,,,"$75,000 or greater",,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q046,VALUE,37,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.8,29.8,,,27.9,31.8,5724.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q046,VALUE,55,Total,Total,OVR,OVERALL
2011,2011,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.8,35.8,,,29.5,42.6,482.0,,,,,,Non-Hispanic Black,"(40.485010283, -88.997710178)",PA,PA1,Q046,VALUE,17,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.7,33.7,,,30.0,37.6,759.0,,35 - 44,,,,,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q046,VALUE,17,Age (years),35 - 44,AGEYR,AGEYR3544
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(38.89037138500049, -77.03196112699965)",PA,PA1,Q046,VALUE,11,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,44.0,44.0,,,38.1,50.0,317.0,,18 - 24,,,,,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q046,VALUE,37,Age (years),18 - 24,AGEYR,AGEYR1824
2011,2011,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,20.6,20.6,,,10.2,37.2,65.0,,,,,,American Indian/Alaska Native,"(32.840571122, -86.631860762)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.7,32.7,,,25.1,41.2,296.0,,,,,"Less than $15,000",,"(43.65595011300047, -71.50036091999965)",PA,PA1,Q046,VALUE,33,Income,"Less than $15,000",INC,INCLESS15
2019,2019,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.9,27.9,,,25.4,30.5,1949.0,,45 - 54,,,,,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q046,VALUE,31,Age (years),45 - 54,AGEYR,AGEYR4554
2011,2011,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.5,31.5,,,29.1,34.1,3404.0,,,,Male,,,"(37.645970271, -84.774971048)",PA,PA1,Q046,VALUE,21,Gender,Male,GEN,MALE
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,46.3,46.3,,,42.1,50.6,888.0,,,,,,Non-Hispanic White,"(38.89037138500049, -77.03196112699965)",PA,PA1,Q046,VALUE,11,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.2,37.2,,,35.3,39.1,5185.0,Total,,,,,,"(43.65595011300047, -71.50036091999965)",PA,PA1,Q046,VALUE,33,Total,Total,OVR,OVERALL
2015,2015,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.0,23.0,,,13.9,35.5,98.0,,,,,,American Indian/Alaska Native,"(38.843840757, -106.133610921)",PA,PA1,Q046,VALUE,8,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.3,29.3,,,26.3,32.6,4073.0,,,,,"$35,000 - $49,999",,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,34.3,34.3,,,31.1,37.8,1290.0,,,High school graduate,,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q046,VALUE,22,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(47.47531977900047, -100.11842104899966)",PA,PA1,Q046,VALUE,38,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,42.7,42.7,,,33.3,52.6,279.0,,,,,"$15,000 - $24,999",,"(64.84507995700051, -147.72205903599973)",PA,PA1,Q046,VALUE,2,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.1,22.1,,,20.0,24.4,1984.0,,65 or older,,,,,"(41.56266102, -72.649840952)",PA,PA1,Q046,VALUE,9,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.8,31.8,,,27.2,36.9,1044.0,,,,,"Less than $15,000",,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q046,VALUE,39,Income,"Less than $15,000",INC,INCLESS15
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2019,2019,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q046,VALUE,23,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.9,23.9,,,22.6,25.4,10475.0,Total,,,,,,"(31.312660644, -92.445680071)",PA,PA1,Q046,VALUE,22,Total,Total,OVR,OVERALL
2013,2013,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,10.6,10.6,,,8.7,12.7,1687.0,,65 or older,,,,,"(35.68094058, -85.774490914)",PA,PA1,Q046,VALUE,47,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.6,37.6,,,35.4,39.9,3399.0,,,College graduate,,,,"(33.998821303, -81.045371207)",PA,PA1,Q046,VALUE,45,Education,College graduate,EDU,EDUCOGRAD
2011,2011,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,20.8,20.8,,,19.4,22.3,7398.0,,,,Female,,,"(33.998821303, -81.045371207)",PA,PA1,Q046,VALUE,45,Gender,Female,GEN,FEMALE
2019,2019,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.5,29.5,,,27.2,31.8,2281.0,,65 or older,,,,,"(47.47531977900047, -100.11842104899966)",PA,PA1,Q046,VALUE,38,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.4,33.4,,,25.5,42.4,318.0,,,,,,Hispanic,"(46.355648736, -94.794200503)",PA,PA1,Q046,VALUE,27,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.7,27.7,,,24.6,31.0,1104.0,,45 - 54,,,,,"(43.625381239, -72.517640791)",PA,PA1,Q046,VALUE,50,Age (years),45 - 54,AGEYR,AGEYR4554
2019,2019,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.7,24.7,,,22.8,26.7,3253.0,,,,Female,,,"(35.47203135600046, -97.52107021399968)",PA,PA1,Q046,VALUE,40,Gender,Female,GEN,FEMALE
2019,2019,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.8,29.8,,,21.9,39.2,218.0,,,,,"$25,000 - $34,999",,"(39.493240390000494, -117.07184056399967)",PA,PA1,Q046,VALUE,32,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.5,26.5,,,22.9,30.5,1005.0,,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.3,28.3,,,24.0,33.0,679.0,,,,,"$35,000 - $49,999",,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q046,VALUE,25,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,46.0,46.0,,,34.1,58.4,70.0,,,,,,Asian,"(42.46940091300047, -93.81649055599968)",PA,PA1,Q046,VALUE,19,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.4,32.4,,,26.7,38.6,309.0,,25 - 34,,,,,"(34.74865012400045, -92.27449074299966)",PA,PA1,Q046,VALUE,5,Age (years),25 - 34,AGEYR,AGEYR2534
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,47.0,47.0,,,41.6,52.5,704.0,,25 - 34,,,,,"(32.83968109300048, -83.62758034599966)",PA,PA1,Q046,VALUE,13,Age (years),25 - 34,AGEYR,AGEYR2534
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,30.9,,,27.2,34.9,723.0,,35 - 44,,,,,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q046,VALUE,1,Age (years),35 - 44,AGEYR,AGEYR3544
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.3,22.3,,,18.4,26.8,531.0,,,Less than high school,,,,"(38.843840757000464, -106.13361092099967)",PA,PA1,Q046,VALUE,8,Education,Less than high school,EDU,EDUHS
2015,2015,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.3,29.3,,,27.9,30.7,6206.0,Total,,,,,,"(35.466220975, -79.159250463)",PA,PA1,Q046,VALUE,37,Total,Total,OVR,OVERALL
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,56.7,56.7,,,37.4,74.2,64.0,,,,,,Hispanic,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q046,VALUE,50,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,39.4,39.4,,,33.8,45.4,370.0,,25 - 34,,,,,"(32.839681093, -83.627580346)",PA,PA1,Q046,VALUE,13,Age (years),25 - 34,AGEYR,AGEYR2534
2019,2019,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q046,VALUE,54,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,MN,Minnesota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,34.1,34.1,,,31.9,36.5,2075.0,,35 - 44,,,,,"(46.35564873600049, -94.79420050299967)",PA,PA1,Q046,VALUE,27,Age (years),35 - 44,AGEYR,AGEYR3544
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,43.0,43.0,,,38.9,47.3,809.0,,25 - 34,,,,,"(21.304850435000446, -157.85774940299973)",PA,PA1,Q046,VALUE,15,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.8,21.8,,,20.3,23.4,13143.0,,65 or older,,,,,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Age (years),65 or older,AGEYR,AGEYR65PLUS
2019,2019,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q046,VALUE,18,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,42.7,42.7,,,38.7,46.8,822.0,,18 - 24,,,,,"(44.661319543001, -84.71439027)",PA,PA1,Q046,VALUE,26,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,39.6,39.6,,,33.8,45.7,561.0,,25 - 34,,,,,"(43.682630005000476, -114.3637300419997)",PA,PA1,Q046,VALUE,16,Age (years),25 - 34,AGEYR,AGEYR2534
